,address,city,floor,id,latitude,longitude,price,rooms,sq,year
21766,Mokotów Sielce Jana III Sobieskiego,Warszawa,2,15465,52.2174171,21.0354469,1390000,3,77.26,2020
21767,Ochota,Warszawa,4,15024,52.212225,20.9726299,579000,2,44,1967
21768,Nowa Huta Czy¿yny ul. So³tysowska,Kraków,1,23425,50.0605887,20.0240353,597229.5,4,74.19,2021
21769,Stare Miasto Naramowice ul. Czarnucha,Poznañ,0,554,52.4499763,16.9527562,457411.9,3,72.49,2022
21770,Mokotów S³u¿ewiec,Warszawa,8,16728,52.17091075,21.01561259,502763,2,36.7,2021
21771,Dêbniki Kliny-Zacisze,Kraków,1,19410,50.00969645,19.9059018,997456,5,144,2021
21772,Wawer ul. Wa³ Miedzeszyñski,Warszawa,2,18060,52.1915592,21.1242437,465000,3,58,2005
21773,Praga-Pó³noc,Warszawa,5,15655,52.2648843,21.0273442,1600000,4,90,1904
21774,Œródmieœcie Solec,Warszawa,4,10325,52.2337064,21.0281295,680000,3,57.5,1965
21775,Mokotów,Warszawa,4,8274,52.1939874,21.0457809,1384029,4,121.47,2015
21776,Mistrzejowice Piasta Ko³odzieja,Kraków,1,22476,50.0986433,20.0132206,532389,4,72.93,2022
21777,Praga-Po³udnie ul. Brac³awska,Warszawa,4,8347,52.2326411,21.0778016,360000,2,39.9,1971
21778,Praga-Po³udnie Goc³aw,Warszawa,3,8589,52.2286331,21.1065722,484120,2,44.75,2022
21779,Mokotów Sadyba Na³êczowska,Warszawa,8,9093,52.1753544,21.0624219,396632,1,27.47,2021
21780,Mokotów,Warszawa,1,7730,52.1939874,21.0457809,475000,2,41,1970
21781,Bia³o³êka,Warszawa,3,17023,52.3196649,21.0211773,830000,4,83.61,2008
21782,Podgórze Duchackie Wola Duchacka,Kraków,1,28440,50.0146222,19.953758,499000,3,62.28,2021
21783,Podgórze,Kraków,1,22416,50.0430999,19.9529614,899000,4,91.76,2021
21784,Je¿yce So³acz Micha³a Drzyma³y,Poznañ,1,4800,52.3357707,16.8261046,635000,3,65.5,2020
21785,Wola ul. Nowolipki,Warszawa,4,10587,52.2465341,20.9799083,585000,2,53,1951
21786,Wilda,Poznañ,1,4290,52.3897748,16.9174381,555000,3,60.3,2018
21787,Podgórze Duchackie Podedworze,Kraków,1,27735,50.0284434,19.8341481,510000,2,62.5,2015
21788,Bemowo ul. Czerwonych Maków,Warszawa,4,6716,52.2527271,20.919617,579000,3,63,1981
21789,Stare Miasto Centrum ul. Mieczys³awa Niedzia³kowskiego,Poznañ,0,3929,52.3993455,16.9246072,292050,1,29.5,2020
21790,Nowe Miasto Rataje,Poznañ,3,1602,52.3901295,16.9535909,231614,1,25.98,2022
21791,Bie¿anów-Prokocim ul. Ma³a Góra,Kraków,1,20083,50.0068653,20.0196406,433018,3,52.34,2021
21792,Wola Mirów Waliców,Warszawa,5,17222,52.2355024,20.9921917,624000,3,48,1970
21793,Wola,Warszawa,7,17141,52.2362379,20.9547815,1180000,4,82,2002
21794,Grunwald £azarz Grottgera 12,Poznañ,4,1434,52.4011265,16.8965306,535000,4,74,1940
21795,Grzegórzki ul. p³k. Francesco Nullo,Kraków,8,25662,50.0469432,19.99715344,948402,3,81.06,2022
21796,Grzegórzki ul. Grzegórzecka,Kraków,7,19067,50.0587885,19.9500605,716310,2,53.06,2020
21797,Wola ul. Jana Kazimierza,Warszawa,0,16713,52.2245316,20.9479724,700000,2,56.8,2010
21798,Podgórze P³aszów Lipska,Kraków,1,21962,50.0454593,20.0002025,463605,3,49.85,2021
21799,Stare Miasto Kazimierz Dietla,Kraków,4,30293,50.0503989,19.9383926,548000,1,40,2015
21800,Mokotów Budynek z pozwoleniem na u¿ytkowanie> ,Warszawa,8,12388,52.1939874,21.0457809,499999,2,39.7,2021
21801,Stare Miasto,Kraków,2,20036,50.0590398,19.9371683,635389.6,1,31.58,2021
21802,Nowe Miasto Rataje,Poznañ,3,1662,52.3901295,16.9535909,290827,2,36.21,2022
21803,Bemowo ul. Szeligowska,Warszawa,0,9035,52.2207807,20.8969917,360000,1,30,2013
21804,Podgórze Rydlówka,Kraków,1,23111,50.08780725,19.87804607,410368,2,36.64,2022
21805,Stare Miasto Winogrady Hawelañska,Poznañ,2,679,52.4362057,16.951601,372704,2,49.04,2020
21806,Bia³o³êka Józefa Mehoffera,Warszawa,1,10716,52.3421232,20.971726,457526,3,53.89,2020
21807,W³ochy ul. Budki Szczêœliwickie,Warszawa,0,12751,52.2319581,21.0067249,517088,3,58.76,2022
21808,Mistrzejowice Piastów,Kraków,5,22663,50.1012069,20.0173643,350278,2,40.73,2022
21809,Bie¿anów-Prokocim Bie¿anów Nefrytowa,Kraków,0,19241,50.0206928,20.0476759,298000,2,39.54,2021
21810,Praga-Po³udnie ul. Grochowska 282,Warszawa,4,11574,52.2465199,21.0672995,490000,3,46,1935
21811,Ursynów,Warszawa,3,7865,52.141039,21.0323214,650000,3,66,2020
21812,Mokotów ul. Jana Paw³a Woronicza,Warszawa,7,12014,52.18974245,21.0054742,827000,2,52.4,2017
21813,Wola,Warszawa,1,13225,52.2362379,20.9547815,950000,4,83.22,2009
21814,Pr¹dnik Bia³y Azory,Kraków,2,24488,50.089965,19.90583067,295000,2,35.4,1970
21815,Centrum,Warszawa,10,6987,52.2311577,21.0100632,333000,1,20,2021
21816,Podgórze Duchackie Puszkarska,Kraków,1,25022,50.0238506,19.9601831,602556,4,80.88,2020
21817,Stare Miasto marsz. Józefa Pi³sudskiego,Kraków,3,23017,50.0600489,19.8471648,980000,2,59,2010
21818,Nowe Miasto Rataje osiedle Jagieloñskie,Poznañ,4,1446,52.4006632,16.91973259,290000,2,38,1969
21819,Mokotów ul. Domaniewska 34B,Warszawa,6,9303,52.1839266,21.008725,497100,1,31.73,2022
21820,Dêbniki,Kraków,0,23044,50.0518611,19.9270367,759000,3,60.37,2021
21821,Grzegórzki al. Pokoju,Kraków,2,27288,50.0589305,19.9762323,660000,3,66.1,1965
21822,Nowe Miasto Rataje os. Or³a Bia³ego,Poznañ,2,528,52.3784821,16.9657192,404000,3,64.8,1988
21823,Podgórze Duchackie Walerego S³awka,Kraków,6,24147,50.0242313,19.959569,539000,3,57.5,2021
21824,Stare Miasto Naramowice ul. Czarnucha,Poznañ,1,1926,52.4499763,16.9527562,401414.1,3,58.43,2020
21825,Pr¹dnik Czerwony,Kraków,0,19700,50.0859419,19.96660061,437100,2,47,2021
21826,Wola ul. Radziwie,Warszawa,4,8032,52.24567645,20.95980426,630000,2,47.5,2009
21827,Podgórze ul. Stanis³awa Klimeckiego,Kraków,4,24870,50.0492242,19.9703793,429000,1,33.28,2021
21828,Podgórze Duchackie Wola Duchacka,Kraków,0,29940,50.0146222,19.953758,490640,3,61.33,2020
21829,Wawer,Warszawa,2,16662,52.2203581,21.1370825,322989,1,34.73,2022
21830,Podgórze Duchackie Kurdwanów Stoja³owskiego,Kraków,0,21554,50.0053073,19.95465573,429000,2,53,2000
21831,Stare Miasto,Poznañ,2,1717,52.4087213,16.9336538,579000,2,43,1950
21832,Kraków ma³opolskie,Kraków,1,28892,50.0797342,20.0327324,420000,2,53,1955
21833,Je¿yce Podolany ul. Druskienicka,Poznañ,4,2214,52.4469863,16.8890994,299900,2,32,2020
21834,Podgórze,Kraków,1,23945,50.0430999,19.9529614,639000,3,64.89,2021
21835,Nowa Huta,Kraków,1,23070,50.08061865,20.1293322,255000,1,20.37,1950
21836,Bia³o³êka,Warszawa,4,10184,52.3196649,21.0211773,475000,3,49.84,2016
21837,Wola ul. Grzybowska,Warszawa,5,14072,52.2528154,21.250949,649000,3,57.71,1972
21838,Nowa Huta Czy¿yny Nowohucka 46,Kraków,5,30200,50.0558029,19.9993305,501642,3,53.94,2022
21839,Mokotów ul. Domaniewska 34B,Warszawa,6,9193,52.1839266,21.008725,725700,2,49.72,2022
21840,Mokotów Sielce Piaseczyñska,Warszawa,2,15912,52.1909766,21.0317945,1462250,2,58.49,2020
21841,Mokotów ul. Domaniewska 34B,Warszawa,3,9291,52.1839266,21.008725,734000,3,61.46,2022
21842,Œródmieœcie,Warszawa,0,18073,52.2328098,21.019067,490000,2,26,1955
21843,Podgórze Duchackie ul. Walerego S³awka,Kraków,4,24733,50.0242313,19.959569,529000,3,57.43,2021
21844,Pr¹dnik Czerwony ul. Œliczna,Kraków,3,29141,50.0469432,19.99715344,827133.12,3,87.03,2021
21845,Mistrzejowice ul. Piasta Ko³odzieja,Kraków,0,23373,50.0986433,20.0132206,359484,2,41.32,2022
21846,Podgórze Boles³awa Limanowskiego,Kraków,2,27019,50.0448486,19.950364,455000,1,31,1890
21847,Praga-Po³udnie Saska Kêpa ul. Ateñska,Warszawa,10,6350,52.2233361,21.0658884,329000,1,28.3,1973
21848,Mokotów Buska,Warszawa,3,16736,52.176777,21.0690873,1068000,4,96,2021
21849,Nowe Miasto Malta ul. Katowicka,Poznañ,3,5790,52.3973449,16.9619394,443362.5,3,50.67,2022
21850,Grunwald £azarz,Poznañ,4,2139,52.40537,16.90232989,270000,1,40,1970
21851,Pr¹dnik Bia³y Górka Narodowa ks. Józefa Meiera,Kraków,2,19407,50.0969632,19.9652068,495000,2,59.45,2008
21852,W³ochy,Warszawa,2,11935,52.1861093,20.9484377,939000,3,81,2008
21853,Bemowo ul. Dywizjonu 303,Warszawa,4,8569,52.246848,20.932528,528000,1,37,2010
21854,Podgórze Koszykarska,Kraków,1,27808,50.0498929,19.9906026,560000,3,70.4,2021
21855,Mokotów,Warszawa,2,8304,52.1939874,21.0457809,690000,2,45,2021
21856,Wola Juliana Konstantego Ordona,Warszawa,1,10347,52.2247928,20.9525803,569993,2,50.76,2022
21857,Stare Miasto Naramowice,Poznañ,0,1413,52.4496489,16.9494082,599000,4,76,2020
21858,Praga-Pó³noc Radzymiñska,Warszawa,3,15350,52.2563947,21.0501299,483072,3,46.02,2021
21859,Podgórze Stare Podgórze Krakusa,Kraków,2,27456,50.0461752,19.9524125,790000,3,57,1920
21860,¯oliborz Stary ¯oliborz Bitwy pod Rokitn¹,Warszawa,1,6550,52.2319581,21.0067249,9000000,6,368,2001
21861,Mokotów ul. Domaniewska 34B,Warszawa,1,9217,52.1839266,21.008725,655600,2,49.72,2022
21862,Wawer Marysin Wawerski,Warszawa,4,10457,52.2371411,21.1354095,302000,1,29.39,1964
21863,Zwierzyniec,Kraków,0,26511,50.0602082,19.86433059,1516000,4,94.02,2020
21864,Bie¿anów-Prokocim Bie¿anów Agatowa,Kraków,3,22325,50.0225216,20.0481276,370080,3,51.4,2021
21865,Mistrzejowice ul. Piasta Ko³odzieja,Kraków,6,23386,50.0986433,20.0132206,546975,4,72.93,2022
21866,Pr¹dnik Czerwony ul. Œliczna,Kraków,1,29148,50.0469432,19.99715344,756707.4,4,82.43,2021
21867,Bie¿anów-Prokocim Jana Kurczaba,Kraków,9,27718,50.0140759,20.0036046,438000,3,56,1980
21868,Mistrzejowice os. Tysi¹clecia,Kraków,3,26331,50.09497745,19.99620903,359000,2,44,1971
21869,Wola ul. Nowolipki,Warszawa,0,16716,52.2465341,20.9799083,470000,2,35.5,1950
21870,Targówek P³osa,Warszawa,0,8037,52.280778,21.0475913,470000,2,42,2019
21871,Grzegórzki ul. p³k. Francesco Nullo,Kraków,6,24602,50.0469432,19.99715344,693240,3,57.77,2022
21872,Ursynów Nowoursynowska,Warszawa,2,8146,52.16658235,21.04068566,650000,2,56,2007
21873,Bronowice Zieliñska,Kraków,0,20253,50.0960701,19.9318655,442000,3,48.5,1980
21874,Pr¹dnik Bia³y Azory,Kraków,3,18770,50.089965,19.90583067,360000,2,37.1,1970
21875,Bielany Wrzeciono,Warszawa,4,12690,52.2915543,20.9450519,245000,1,17.5,1968
21876,Mistrzejowice os Piastów,Kraków,5,27781,50.1012069,20.0173643,365000,2,36,2020
21877,Mistrzejowice,Kraków,2,24012,50.09742625,20.00960263,488560,3,61.07,2020
21878,Grzegórzki ul. Grzegórzecka,Kraków,6,28668,50.0587885,19.9500605,382760,1,27.34,2020
21879,Wzgórza Krzes³awickie Nieby³a,Kraków,0,24503,49.9878651,19.9614639,345000,2,34,2019
21880,Wilanów Stanis³awa Kostki Potockiego,Warszawa,2,12584,52.1650986,21.09046903,1399000,4,118.5,2007
21881,Œródmieœcie Powiœle Leona Kruczkowskiego,Warszawa,5,8701,52.2372359,21.0261608,2990000,5,153,2008
21882,Bia³o³êka,Warszawa,0,17301,52.3196649,21.0211773,515000,3,55,2016
21883,Wola,Warszawa,1,12814,52.2362379,20.9547815,484900,2,45,1957
21884,Mokotów S³u¿ew Sonaty,Warszawa,3,15330,52.1704942,21.0277389,625000,3,61.5,1977
21885,Bia³o³êka,Warszawa,3,8401,52.3196649,21.0211773,420000,2,45,2011
21886,Grzegórzki ul. p³k. Francesco Nullo,Kraków,3,28812,50.0469432,19.99715344,359168,1,28.06,2022
21887,Nowe Miasto Malta ul. Katowicka,Poznañ,4,5855,52.3973449,16.9619394,358622.5,2,38.77,2022
21888,Stare Miasto Naramowice ul. Czarnucha,Poznañ,4,1948,52.4499763,16.9527562,564170.8,3,78.14,2020
21889,Bia³o³êka,Warszawa,3,11328,52.3196649,21.0211773,498000,2,46,1990
21890,Grunwald Górczyn ul. Ceglana,Poznañ,1,3548,52.3709933,16.8631459,478420,2,50.36,2020
21891,Nowe Miasto Kobyle Pole ul. abp. Walentego Dymka,Poznañ,2,3735,52.4006632,16.91973259,509600,4,72.8,2022
21892,Bemowo Batalionów Ch³opskich,Warszawa,4,6725,52.2319581,21.0067249,6053000,3,60.67,2022
21893,Dêbniki ul. Kobierzyñska,Kraków,3,24968,50.0264036,19.9118498,689000,3,64.89,2021
21894,Mokotów Bokserska,Warszawa,6,8824,52.1696586,20.9970149,709900,3,67.9,2021
21895,Mokotów,Warszawa,5,11190,52.1939874,21.0457809,1737138,5,124.17,2020
21896,Podgórze Wielicka,Kraków,4,22415,50.0336609,19.9712973,489000,2,54,2014
21897,Nowa Huta Czy¿yny So³tysowska,Kraków,5,29199,50.0605887,20.0240353,549000,4,78.6,2021
21898,Praga-Po³udnie Stanis³awa ¯ó³kiewskiego,Warszawa,1,7025,52.2506555,21.2442215,595000,3,66.2,1980
21899,Podgórze Duchackie ul. Walerego S³awka,Kraków,7,24724,50.0242313,19.959569,429000,2,44.21,2021
21900,Podgórze Duchackie ul. Walerego S³awka,Kraków,6,24709,50.0242313,19.959569,549000,3,60.22,2021
21901,Mokotów,Warszawa,5,17621,52.1939874,21.0457809,815000,3,61,2018
21902,Nowe Miasto Darzybór,Poznañ,3,3855,52.3880556,17.0325,359000,4,64.9,1980
21903,Bie¿anów-Prokocim,Kraków,2,28027,50.01706235,20.02299186,319295,1,33.61,2022
21904,Nowe Miasto Malta ul. Katowicka,Poznañ,5,5872,52.3973449,16.9619394,358622.5,2,38.77,2022
21905,Grzegórzki,Kraków,1,27074,50.06497215,19.96882552,717920,3,64.1,2021
21906,Ochota,Warszawa,4,15444,52.212225,20.9726299,480000,3,51,1982
21907,Ursynów,Warszawa,1,8324,52.141039,21.0323214,310000,2,40,2016
21908,Podgórze Zab³ocie,Kraków,2,22233,50.0478769,19.96136869,549000,3,50.8,2021
21909,Nowe Miasto Polanka 2,Poznañ,0,4438,52.39975875,16.95465997,708792,4,84.38,2020
21910,Grzegórzki p³k. Francesco Nullo,Kraków,4,29336,50.0596827,19.9674377,599000,1,38,2018
21911,Dêbniki Sandomierska,Kraków,3,23154,50.0517401,19.9311178,721440,2,45,2015
21912,W³ochy,Warszawa,3,6293,52.1861093,20.9484377,369000,2,37.5,1974
21913,Bie¿anów-Prokocim R¿¹ka Ludwika Rydygiera,Kraków,0,21089,50.0088402,20.0110449,83000,1,26.3,2002
21914,Bia³o³êka ul. G³êbocka,Warszawa,2,10230,52.3234679,21.0670915,297800,2,36.88,2020
21915,Podgórze Walerego S³awka,Kraków,3,22439,50.0242313,19.959569,569000,3,68.66,2021
21916,Grunwald £awica Bu³garska,Poznañ,1,5660,52.4041619,16.8668109,456234.75,3,65.41,2020
21917,Grzegórzki Olsza Macieja Miechowity,Kraków,0,19995,50.0834007,19.96890425,599000,3,71,1975
21918,Targówek Bródno,Warszawa,9,13445,52.2775271,21.0223526,417000,2,38.32,1972
21919,Krowodrza Krowodrza Górka,Kraków,6,20005,50.0880074,19.931996,475000,2,50,2017
21920,Mistrzejowice os. Bohaterów Wrzeœnia,Kraków,4,28633,50.0987686,20.0125241,561672,3,64.56,2022
21921,Zwierzyniec Bielany,Kraków,2,25289,50.0361542,19.8134383,1253000,4,92.93,2020
21922,Stare Miasto Kazimierz,Kraków,3,26464,50.051855,19.9449466,498000,1,37.58,1920
21923,Bia³o³êka,Warszawa,0,16295,52.3196649,21.0211773,379000,2,42,2012
21924,Œródmieœcie Stare Miasto,Warszawa,1,17895,52.2328098,21.019067,2700000,3,85,1952
21925,Œródmieœcie,Kraków,2,25540,50.055,19.9430556,485000,3,45.93,2005
21926,Mokotów,Warszawa,6,14963,52.1939874,21.0457809,469000,2,37,1971
21927,Praga-Po³udnie Pustelnicka,Warszawa,0,16392,52.2405371,21.1049089,771063,5,82.91,2021
21928,Ursynów rtm. Witolda Pileckiego,Warszawa,1,14831,52.1526496,21.0180635,490000,2,50.5,2001
21929,Wilda ul. Rolna,Poznañ,0,296,52.3852208,16.9171864,480000,3,55,2015
21930,Bie¿anów-Prokocim ul. Wielicka,Kraków,1,25528,50.0102971,20.00857,646935,4,76.11,2021
21931,Praga-Po³udnie Goc³aw,Warszawa,0,8211,52.2286331,21.1065722,473824,2,45.41,2022
21932,Œródmieœcie,Warszawa,5,8783,52.2328098,21.019067,845000,2,56,2008
21933,Praga-Pó³noc,Warszawa,5,16603,52.2648843,21.0273442,545000,2,44,2004
21934,Pr¹dnik Bia³y Azory ul. Eljasza Walerego Radzikowskiego,Kraków,1,18879,50.0835261,19.9038175,192945,1,20.31,2020
21935,Wilanów,Warszawa,1,16465,52.1530829,21.1104411,710000,2,55,2013
21936,Stare Miasto Winogrady,Poznañ,4,30,52.4348647,16.9383531,393285,2,50.1,2020
21937,Œródmieœcie Botaniczna,Kraków,4,29628,50.0653999,19.9545601,620000,3,67,1920
21938,Bielany,Warszawa,5,14797,52.2776126,20.9472054,895000,3,82.8,2001
21939,Bemowo Jelonki Strzelcówa 1a,Warszawa,1,13354,52.2389738,20.9132881,615000,3,52.6,2012
21940,Bielany Zgrupowania AK ¯ubr,Warszawa,5,9805,52.195106,20.9822464,895000,3,83,2001
21941,Pr¹dnik Czerwony ul. Œliczna,Kraków,6,29136,50.0469432,19.99715344,940464,4,99.52,2021
21942,Podgórze Duchackie Walerego S³awka,Kraków,7,23842,50.0242313,19.959569,549000,3,57.78,2020
21943,Dêbniki Ruczaj Chmieleniec,Kraków,3,20981,50.0204807,19.8980137,799000,4,82,2003
21944,Wola,Warszawa,8,12411,52.2362379,20.9547815,640000,2,50,2012
21945,Krowodrza ul .Wroc³awska 5B,Kraków,1,23250,50.0781206,19.9237274,671000,3,56,1960
21946,Nowe Miasto Rataje,Poznañ,1,1128,52.3901295,16.9535909,384621,3,47.26,2022
21947,Stare Miasto Naramowice ul. Czarnucha,Poznañ,2,1984,52.4499763,16.9527562,275370.8,2,38.14,2020
21948,Bemowo,Warszawa,3,17035,52.2389738,20.9132881,564200,3,56.62,2022
21949,Grzegórzki al. Pokoju,Kraków,3,26413,50.0589305,19.9762323,499000,3,50,1964
21950,Podgórze Duchackie Wola Duchacka,Kraków,1,29753,50.0146222,19.953758,519000,3,59.72,2021
21951,Dêbniki ul. gen. Stefana Grota-Roweckiego,Kraków,1,27771,50.0469432,19.99715344,615000,4,82.7,1998
21952,Wawer ul. Przylaszczkowa,Warszawa,0,12145,52.1545742,21.1945313,338972,2,40.84,2022
21953,Podgórze Duchackie Walerego S³awka,Kraków,1,27309,50.0242313,19.959569,549000,3,68.64,2021
21954,Œródmieœcie Ho¿a,Warszawa,0,14166,52.2240739,21.004453,1750000,2,50,1860
21955,Podgórze Walerego S³awka,Kraków,1,24313,50.0242313,19.959569,419000,2,46.54,2021
21956,Ursynów Kabaty Stefana Dembego,Warszawa,3,9949,52.1340811,21.0697292,749000,3,71,1994
21957,Ursus Jana Marcina Szancera,Warszawa,0,7528,52.1940749,20.8979702,390000,2,35.78,1970
21958,Praga-Po³udnie,Warszawa,3,7497,52.2373961,21.0712578,395000,2,48.2,1978
21959,Bemowo Jelonki Anieli Krzywoñ,Warszawa,1,7138,52.2277807,20.9190779,560000,4,70.2,1976
21960,Ochota Urbanistów,Warszawa,4,9153,52.2054005,20.9664947,299999,1,24,1974
21961,Praga-Po³udnie,Warszawa,5,14937,52.2373961,21.0712578,626943,3,57,1981
21962,Wola,Warszawa,2,17243,52.2362379,20.9547815,960000,3,76.7,2009
21963,Bia³o³êka Nowodwory,Warszawa,3,16049,52.35123,20.9444889,690000,5,118,2001
21964,Podgórze Duchackie Seweryna,Kraków,3,26786,50.0237189,20.013068,379000,2,48,1999
21965,Nowa Huta Czy¿yny Stanis³awa Lema,Kraków,1,25412,50.06772015,19.99154901,648620,3,63.28,2022
21966,Dêbniki Rzemieœlnicza,Kraków,1,28991,50.0469432,19.99715344,449000,2,45,2020
21967,Praga-Po³udnie,Warszawa,1,8788,52.2373961,21.0712578,540000,2,47.44,2009
21968,Mokotów S³u¿ewiec Obrze¿na,Warszawa,4,7682,52.1755355,21.00036829,500000,3,47,1965
21969,Podgórze Zab³ocie Stanis³awa Klimeckiego,Kraków,2,19290,50.0492242,19.9703793,649000,3,67.55,2021
21970,Je¿yce ul. Poznañska,Poznañ,3,1876,52.4132264,16.9042942,485000,3,49,1930
21971,Praga-Po³udnie Goc³aw,Warszawa,4,9971,52.2286331,21.1065722,596700,2,44.61,2022
21972,Stare Miasto Pi¹tkowo Teofila  Mateckiego,Poznañ,0,2419,52.461312,16.897866,555355.5,4,79.45,2020
21973,Praga-Po³udnie Grochów ul. Wiatraczna,Warszawa,1,14990,52.2488095,21.0843495,880000,3,70,2009
21974,Mokotów,Warszawa,3,14620,52.1939874,21.0457809,380000,1,28.21,1956
21975,Stare Miasto Kazimierza Morawskiego,Kraków,3,22817,50.056507,19.9278234,1096025,3,66.03,2019
21976,Œródmieœcie Powiœle Okólnik,Warszawa,5,8700,52.2360167,21.0215743,1100000,2,46.5,1912
21977,Grunwald Œwierzawska,Poznañ,0,1216,52.4006632,16.91973259,343000,2,35.5,2020
21978,Krowodrza,Kraków,6,29219,50.07087985,19.91656312,765000,3,59,2016
21979,Mokotów,Warszawa,3,17022,52.1939874,21.0457809,749000,3,63.1,1993
21980,Pr¹dnik Czerwony,Kraków,0,29406,50.0859419,19.96660061,442176,2,45.12,2021
21981,¯oliborz Sady ¯oliborskie ul. Elbl¹ska,Warszawa,3,11254,52.2319581,21.0067249,460000,2,41.5,1971
21982,Bemowo ul. gen. Waleriana Czumy,Warszawa,3,6628,52.2319581,21.0067249,579000,5,58.2,1977
21983,Praga-Pó³noc ul. Szwedzka,Warszawa,2,12316,52.2634539,21.0453302,617892,2,46.81,2022
21984,Dêbniki,Kraków,3,24205,50.0518611,19.9270367,675000,3,67.5,2012
21985,Wola ul. Jana Krysta,Warszawa,0,11475,52.2374568,20.9439722,760000,4,68,1961
21986,Pr¹dnik Bia³y Stefana Banacha,Kraków,1,19156,50.1015333,19.9640995,910847,5,109.62,2021
21987,Grzegórzki p³k. pil. Stefana £aszkiewicza,Kraków,5,20740,50.0688703,19.9758368,599000,3,61.59,2020
21988,W³ochy Stare W³ochy Aleje Jerozolimskie 198R,Warszawa,2,12835,52.1627414,20.9611854,590550,2,46.5,2021
21989,Mokotów Sadyba Iwonicka,Warszawa,8,9990,52.1780835,21.0636012,435555.54,1,29.13,2022
21990,Dêbniki,Kraków,2,27326,50.0518611,19.9270367,998000,2,81,2010
21991,Bie¿anów-Prokocim ul. Mariana Domaga³y,Kraków,3,27853,50.0219561,20.0509824,324880,2,52.4,2021
21992,Grunwald Jeleniogórska 1/3,Poznañ,0,5597,52.404212,16.882542,626495,4,87.28,2021
21993,Pr¹dnik Czerwony,Kraków,2,27255,50.0859419,19.96660061,425000,2,45.4,2021
21994,Pr¹dnik Czerwony Wieczysta ul. Paw³a W³odkowica,Kraków,4,21013,50.0746426,19.9827054,429000,2,51.9,1960
21995,Stare Miasto Pi¹tkowo,Poznañ,1,4235,52.4006632,16.91973259,459000,3,58.1,2001
21996,Ursus ul. Zag³oby,Warszawa,2,7491,52.1931831,20.8638152,427000,3,48,1988
21997,Bemowo Obroñców Tobruku,Warszawa,3,10750,52.2577181,20.93053338,659000,2,56,2006
21998,Nowa Huta Czy¿yny Nowohucka 46,Kraków,4,30226,50.0558029,19.9993305,356558,2,34.45,2022
21999,Dêbniki Ruczaj Kobierzyñska,Kraków,0,22545,50.0264036,19.9118498,399000,1,35.43,2021
22000,Bia³o³êka,Warszawa,0,15742,52.3196649,21.0211773,285000,1,34,2021
22001,Nowe Miasto Malta ul. Katowicka,Poznañ,2,5726,52.3973449,16.9619394,549912.5,4,75.85,2022
22002,Ochota S³upecka,Warszawa,2,10923,52.2201021,20.9835653,980000,3,73,1934
22003,Mistrzejowice,Kraków,1,24025,50.09742625,20.00960263,517374,4,66.33,2020
22004,Podgórze P³aszów ul. Przewóz,Kraków,4,26552,50.0435196,20.0712999,553942,3,58.93,2022
22005,Podgórze Duchackie Walerego S³awka,Kraków,8,23845,50.0242313,19.959569,519000,3,55.2,2020
22006,Bia³o³êka Józefa Mehoffera,Warszawa,1,10374,52.3421232,20.971726,276000,1,28.7,2022
22007,Ursus ul. Posag 7 Panien,Warszawa,1,9767,52.2059446,20.8852777,469000,3,56.99,2022
